StyleCode,Variant1_Option_Code,Variant2_Option_Code,Variant3_Option_Code,Variant4_Option_Code,Variant5_Option_Code,USD_Price
B1000,14,16,0100,,,985
B1000,14,23,0100,,,985
B1000,14,LG,0100,,,860
B1000,18,MT,0100,,,980
B1000,18,12,0100,,,1390
B1000,18,13,0100,,,1350
B1000,18,14,0100,,,1325
B1000,18,15,0100,,,1310
B1000,18,16,0100,,,1285
B1000,18,23,0100,,,1285
B1000,18,LG,0100,,,1160
B1000,PLAT,MT,0100,,,1055
B1000,PLAT,12,0100,,,1460
B1000,PLAT,13,0100,,,1420
B1000,PLAT,14,0100,,,1395
B1000,PLAT,15,0100,,,1380
B1000,PLAT,16,0100,,,1360
B1000,PLAT,23,0100,,,1360
B1000,PLAT,LG,0100,,,1230
B1000,09,MT,0200,,,455
B1000,09,12,0200,,,1200
B1000,09,13,0200,,,1135
B1000,09,14,0200,,,1085
B1000,09,15,0200,,,1065
B1000,09,16,0200,,,1025
B1000,09,23,0200,,,980
B1000,09,LG,0200,,,650
B1000,14,MT,0200,,,815
B1000,14,12,0200,,,1560
B1000,14,13,0200,,,1500
B1000,14,14,0200,,,1450
B1000,14,15,0200,,,1425
B1000,14,16,0200,,,1385
B1000,14,23,0200,,,1345
B1000,14,LG,0200,,,1015
B1000,18,MT,0200,,,1180
B1000,18,12,0200,,,1925
B1000,18,13,0200,,,1865
B1000,18,14,0200,,,1815
B1000,18,15,0200,,,1795
B1000,18,16,0200,,,1750
B1000,18,23,0200,,,1710
B1000,18,LG,0200,,,1380
B1000,PLAT,MT,0200,,,1270
B1000,PLAT,12,0200,,,2015
B1000,PLAT,13,0200,,,1950
B1000,PLAT,14,0200,,,1900
B1000,PLAT,15,0200,,,1880
B1000,PLAT,16,0200,,,1840
B1000,PLAT,23,0200,,,1795
B1000,PLAT,LG,0200,,,1465
B1000,09,MT,0300,,,510
B1000,09,12,0300,,,1600
B1000,09,13,0300,,,1510
B1000,09,14,0300,,,1435
B1000,09,15,0300,,,1405
B1000,09,16,0300,,,1340
B1000,09,23,0300,,,1280
B1000,09,LG,0300,,,760
B1000,14,MT,0300,,,925
B1000,14,12,0300,,,2015
B1000,14,13,0300,,,1925
B1000,14,14,0300,,,1845
B1000,14,15,0300,,,1815
B1000,14,16,0300,,,1755
B1000,14,23,0300,,,1695
B1000,14,LG,0300,,,1175
B1000,18,MT,0300,,,1340
B1000,18,12,0300,,,2435
B1000,18,13,0300,,,2340
B1000,18,14,0300,,,2265
B1000,18,15,0300,,,2235
B1000,18,16,0300,,,2175
B1000,18,23,0300,,,2110
B1000,18,LG,0300,,,1590
B1000,PLAT,MT,0300,,,1440
B1000,PLAT,12,0300,,,2535
B1000,PLAT,13,0300,,,2440
B1000,PLAT,14,0300,,,2365
B1000,PLAT,15,0300,,,2335
B1000,PLAT,16,0300,,,2270
B1000,PLAT,23,0300,,,2210
B1000,PLAT,LG,0300,,,1690
B1000,09,MT,0400,,,565
B1000,09,12,0400,,,2380
B1000,09,13,0400,,,2215
B1000,09,14,0400,,,2095
B1000,09,15,0400,,,2055
B1000,09,16,0400,,,1935
B1000,09,23,0400,,,1895
B1000,09,LG,0400,,,875
B1000,14,MT,0400,,,1030
B1000,14,12,0400,,,2845
B1000,14,13,0400,,,2685
B1000,14,14,0400,,,2560
B1000,14,15,0400,,,2520
B1000,14,16,0400,,,2400
B1000,14,23,0400,,,2360
B1000,14,LG,0400,,,1340
B1000,18,MT,0400,,,1505
B1000,18,12,0400,,,3315
B1000,18,13,0400,,,3155
B1000,18,14,0400,,,3035
B1000,18,15,0400,,,2995
B1000,18,16,0400,,,2870
B1000,18,23,0400,,,2830
B1000,18,LG,0400,,,1810
B1000,PLAT,MT,0400,,,1615
B1000,PLAT,12,0400,,,3425
B1000,PLAT,13,0400,,,3265
B1000,PLAT,14,0400,,,3145
B1000,PLAT,15,0400,,,3105
B1000,PLAT,16,0400,,,2985
B1000,PLAT,23,0400,,,2945
B1000,PLAT,LG,0400,,,1920
B1000,09,MT,0500,,,595
B1000,09,12,0500,,,2960
B1000,09,13,0500,,,2830
B1000,09,14,0500,,,2600
B1000,09,15,0500,,,2550
B1000,09,16,0500,,,2375
B1000,09,23,0500,,,2345
B1000,09,LG,0500,,,970
B1000,14,MT,0500,,,1085
B1000,14,12,0500,,,3450
B1000,14,13,0500,,,3325
B1000,14,14,0500,,,3095
B1000,14,15,0500,,,3040
B1000,14,16,0500,,,2865
B1000,14,23,0500,,,2840
B1000,14,LG,0500,,,1460
B1000,18,MT,0500,,,1585
B1000,18,12,0500,,,3945
B1000,18,13,0500,,,3820
B1000,18,14,0500,,,3590
B1000,18,15,0500,,,3540
B1000,18,16,0500,,,3360
B1000,18,23,0500,,,3335
B1000,18,LG,0500,,,1960
B1000,PLAT,MT,0500,,,1700
B1000,PLAT,12,0500,,,4065
B1000,PLAT,13,0500,,,3935
B1000,PLAT,14,0500,,,3705
B1000,PLAT,15,0500,,,3655
B1000,PLAT,16,0500,,,3480
B1000,PLAT,23,0500,,,3450
B1000,PLAT,LG,0500,,,2075
B1000,09,MT,0600,,,570
B1000,09,12,0600,,,3905
B1000,09,13,0600,,,3540
B1000,09,14,0600,,,3140
B1000,09,15,0600,,,2990
B1000,09,16,0600,,,2775
B1000,09,23,0600,,,2775
B1000,09,LG,0600,,,1070
B1000,14,MT,0600,,,1025
B1000,14,12,0600,,,4360
B1000,14,13,0600,,,3995
B1000,14,14,0600,,,3595
B1000,14,15,0600,,,3445
B1000,14,16,0600,,,3230
B1000,14,23,0600,,,3230
B1000,14,LG,0600,,,1525
B1000,18,MT,0600,,,1485
B1000,18,12,0600,,,4820
B1000,18,13,0600,,,4455
B1000,18,14,0600,,,4055
B1000,18,15,0600,,,3905
B1000,18,16,0600,,,3690
B1000,18,23,0600,,,3690
B1000,18,LG,0600,,,1985
B1000,PLAT,MT,0600,,,1595
B1000,PLAT,12,0600,,,4930
B1000,PLAT,13,0600,,,4560
B1000,PLAT,14,0600,,,4165
B1000,PLAT,15,0600,,,4015
B1000,PLAT,16,0600,,,3800
B1000,PLAT,23,0600,,,3800
B1000,PLAT,LG,0600,,,2090
B1000,09,MT,0700,,,585
B1000,09,12,0700,,,4760
B1000,09,13,0700,,,4550
B1000,09,14,0700,,,4200
B1000,09,15,0700,,,3990
B1000,09,16,0700,,,3605
B1000,09,23,0700,,,3500
B1000,09,LG,0700,,,1150
B1000,14,MT,0700,,,1050
B1000,14,12,0700,,,5225
B1000,14,13,0700,,,5015
B1000,14,14,0700,,,4665
B1000,14,15,0700,,,4455
B1000,14,16,0700,,,4070
B1000,14,23,0700,,,3965
B1000,14,LG,0700,,,1615
B1000,18,MT,0700,,,1525
B1000,18,12,0700,,,5700
B1000,18,13,0700,,,5490
B1000,18,14,0700,,,5140
B1000,18,15,0700,,,4930
B1000,18,16,0700,,,4545
B1000,18,23,0700,,,4440
B1000,18,LG,0700,,,2090
B1000,PLAT,MT,0700,,,1635
B1000,PLAT,12,0700,,,5810
B1000,PLAT,13,0700,,,5600
B1000,PLAT,14,0700,,,5250
B1000,PLAT,15,0700,,,5040
B1000,PLAT,16,0700,,,4655
B1000,PLAT,23,0700,,,4550
B1000,PLAT,LG,0700,,,2200
B1000,09,MT,0800,,,725
B1000,09,12,0800,,,5480
B1000,09,13,0800,,,5240
B1000,09,14,0800,,,4840
B1000,09,15,0800,,,4600
B1000,09,16,0800,,,4160
B1000,09,23,0800,,,4040
B1000,09,LG,0800,,,1355
B1000,14,MT,0800,,,1315
B1000,14,12,0800,,,6075
B1000,14,13,0800,,,5835
B1000,14,14,0800,,,5435
B1000,14,15,0800,,,5195
B1000,14,16,0800,,,4755
B1000,14,23,0800,,,4635
B1000,14,LG,0800,,,1950
B1000,18,MT,0800,,,1920
B1000,18,12,0800,,,6675
B1000,18,13,0800,,,6435
B1000,18,14,0800,,,6035
B1000,18,15,0800,,,5795
B1000,18,16,0800,,,5355
B1000,18,23,0800,,,5235
B1000,18,LG,0800,,,2550
B1000,PLAT,MT,0800,,,2060
B1000,PLAT,12,0800,,,6820
B1000,PLAT,13,0800,,,6580
B1000,PLAT,14,0800,,,6180
B1000,PLAT,15,0800,,,5940
B1000,PLAT,16,0800,,,5500
B1000,PLAT,23,0800,,,5375
B1000,PLAT,LG,0800,,,2695
B1000,09,MT,1000,,,780
B1000,09,12,1000,,,7740
B1000,09,13,1000,,,7180
B1000,09,14,1000,,,6620
B1000,09,15,1000,,,6415
B1000,09,16,1000,,,6060
B1000,09,23,1000,,,5500
B1000,09,LG,1000,,,1675
B1000,14,MT,1000,,,1425
B1000,14,12,1000,,,8385
B1000,14,13,1000,,,7825
B1000,14,14,1000,,,7265
B1000,14,15,1000,,,7060
B1000,14,16,1000,,,6705
B1000,14,23,1000,,,6145
B1000,14,LG,1000,,,2325
B1000,18,MT,1000,,,2080
B1000,18,12,1000,,,9040
B1000,18,13,1000,,,8480
B1000,18,14,1000,,,7920
B1000,18,15,1000,,,7715
B1000,18,16,1000,,,7360
B1000,18,23,1000,,,6800
B1000,18,LG,1000,,,2975
B1000,PLAT,MT,1000,,,2235
B1000,PLAT,12,1000,,,9195
B1000,PLAT,13,1000,,,8635
B1000,PLAT,14,1000,,,8075
B1000,PLAT,15,1000,,,7870
B1000,PLAT,16,1000,,,7515
B1000,PLAT,23,1000,,,6955
B1000,PLAT,LG,1000,,,3130
B1000,09,MT,1200,,,905
B1000,09,12,1200,,,9340
B1000,09,13,1200,,,8140
B1000,09,14,1200,,,7300
B1000,09,15,1200,,,6940
B1000,09,16,1200,,,6520
B1000,09,23,1200,,,6820
B1000,09,LG,1200,,,1955
B1000,14,MT,1200,,,1625
B1000,14,12,1200,,,10065
B1000,14,13,1200,,,8865
B1000,14,14,1200,,,8020
B1000,14,15,1200,,,7660
B1000,14,16,1200,,,7240
B1000,14,23,1200,,,7540
B1000,14,LG,1200,,,2680
B1000,18,MT,1200,,,2360
B1000,18,12,1200,,,10795
B1000,18,13,1200,,,9595
B1000,18,14,1200,,,8755
B1000,18,15,1200,,,8395
B1000,18,16,1200,,,7975
B1000,18,23,1200,,,8275
B1000,18,LG,1200,,,3410
B1000,PLAT,MT,1200,,,2530
B1000,PLAT,12,1200,,,10970
B1000,PLAT,13,1200,,,9770
B1000,PLAT,14,1200,,,8925
B1000,PLAT,15,1200,,,8565
B1000,PLAT,16,1200,,,8145
B1000,PLAT,23,1200,,,8445
B1000,PLAT,LG,1200,,,3585
B1000,09,MT,1400,,,1060
B1000,09,12,1400,,,12020
B1000,09,13,1400,,,10755
B1000,09,14,1400,,,9565
B1000,09,15,1400,,,9215
B1000,09,16,1400,,,8655
B1000,09,23,1400,,,8305
B1000,09,LG,1400,,,2280
B1000,14,MT,1400,,,1930
B1000,14,12,1400,,,12885
B1000,14,13,1400,,,11625
B1000,14,14,1400,,,10435
B1000,14,15,1400,,,10085
B1000,14,16,1400,,,9525
B1000,14,23,1400,,,9175
B1000,14,LG,1400,,,3150
B1000,18,MT,1400,,,2810
B1000,18,12,1400,,,13765
B1000,18,13,1400,,,12505
B1000,18,14,1400,,,11315
B1000,18,15,1400,,,10965
B1000,18,16,1400,,,10405
B1000,18,23,1400,,,10050
B1000,18,LG,1400,,,4030
B1000,PLAT,MT,1400,,,3015
B1000,PLAT,12,1400,,,13970
B1000,PLAT,13,1400,,,12710
B1000,PLAT,14,1400,,,11520
B1000,PLAT,15,1400,,,11170
B1000,PLAT,16,1400,,,10610
B1000,PLAT,23,1400,,,10260
B1000,PLAT,LG,1400,,,4235
B1001,09,MT,0200,,,530
B1001,09,12,0200,,,1245
B1001,09,13,0200,,,1185
B1001,09,14,0200,,,1135
B1001,09,15,0200,,,1115
B1001,09,16,0200,,,1075
B1001,09,23,0200,,,1035
B1001,09,LG,0200,,,715
B1001,14,MT,0200,,,965
B1001,14,12,0200,,,1680
B1001,14,13,0200,,,1620
B1001,14,14,0200,,,1570
B1001,14,15,0200,,,1550
B1001,14,16,0200,,,1510
B1001,14,23,0200,,,1470
B1001,14,LG,0200,,,1150
B1001,18,MT,0200,,,1400
B1001,18,12,0200,,,2115
B1001,18,13,0200,,,2055
B1001,18,14,0200,,,2005
B1001,18,15,0200,,,1985
B1001,18,16,0200,,,1945
B1001,18,23,0200,,,1905
B1001,18,LG,0200,,,1585
B1001,PLAT,MT,0200,,,1505
B1001,PLAT,12,0200,,,2220
B1001,PLAT,13,0200,,,2160
B1001,PLAT,14,0200,,,2110
B1001,PLAT,15,0200,,,2090
B1001,PLAT,16,0200,,,2050
B1001,PLAT,23,0200,,,2010
B1001,PLAT,LG,0200,,,1690
B1001,09,MT,0250,,,530
B1001,09,12,0250,,,1685
B1001,09,13,0250,,,1585
B1001,09,14,0250,,,1510
B1001,09,15,0250,,,1485
B1001,09,16,0250,,,1410
B1001,09,23,0250,,,1385
B1001,09,LG,0250,,,745
B1001,14,MT,0250,,,965
B1001,14,12,0250,,,2115
B1001,14,13,0250,,,2015
B1001,14,14,0250,,,1940
B1001,14,15,0250,,,1915
B1001,14,16,0250,,,1840
B1001,14,23,0250,,,1815
B1001,14,LG,0250,,,1180
B1001,18,MT,0250,,,1400
B1001,18,12,0250,,,2555
B1001,18,13,0250,,,2455
B1001,18,14,0250,,,2380
B1001,18,15,0250,,,2355
B1001,18,16,0250,,,2280
B1001,18,23,0250,,,2255
B1001,18,LG,0250,,,1615
B1001,PLAT,MT,0250,,,1505
B1001,PLAT,12,0250,,,2655
B1001,PLAT,13,0250,,,2555
B1001,PLAT,14,0250,,,2480
B1001,PLAT,15,0250,,,2455
B1001,PLAT,16,0250,,,2380
B1001,PLAT,23,0250,,,2355
B1001,PLAT,LG,0250,,,1720
B1001,09,MT,0300,,,630
B1001,09,12,0300,,,1995
B1001,09,13,0300,,,1875
B1001,09,14,0300,,,1785
B1001,09,15,0300,,,1755
B1001,09,16,0300,,,1665
B1001,09,23,0300,,,1635
B1001,09,LG,0300,,,870
B1001,14,MT,0300,,,1155
B1001,14,12,0300,,,2515
B1001,14,13,0300,,,2395
B1001,14,14,0300,,,2305
B1001,14,15,0300,,,2275
B1001,14,16,0300,,,2185
B1001,14,23,0300,,,2155
B1001,14,LG,0300,,,1390
B1001,18,MT,0300,,,1680
B1001,18,12,0300,,,3045
B1001,18,13,0300,,,2925
B1001,18,14,0300,,,2835
B1001,18,15,0300,,,2805
B1001,18,16,0300,,,2715
B1001,18,23,0300,,,2685
B1001,18,LG,0300,,,1920
B1001,PLAT,MT,0300,,,1805
B1001,PLAT,12,0300,,,3170
B1001,PLAT,13,0300,,,3050
B1001,PLAT,14,0300,,,2960
B1001,PLAT,15,0300,,,2930
B1001,PLAT,16,0300,,,2840
B1001,PLAT,23,0300,,,2810
B1001,PLAT,LG,0300,,,2045
B1001,09,MT,0350,,,630
B1001,09,12,0350,,,2215
B1001,09,13,0350,,,2075
B1001,09,14,0350,,,1970
B1001,09,15,0350,,,1935
B1001,09,16,0350,,,1830
B1001,09,23,0350,,,1795
B1001,09,LG,0350,,,900
B1001,14,MT,0350,,,1155
B1001,14,12,0350,,,2735
B1001,14,13,0350,,,2595
B1001,14,14,0350,,,2490
B1001,14,15,0350,,,2455
B1001,14,16,0350,,,2350
B1001,14,23,0350,,,2315
B1001,14,LG,0350,,,1425
B1001,18,MT,0350,,,1680
B1001,18,12,0350,,,3265
B1001,18,13,0350,,,3125
B1001,18,14,0350,,,3020
B1001,18,15,0350,,,2985
B1001,18,16,0350,,,2880
B1001,18,23,0350,,,2845
B1001,18,LG,0350,,,1955
B1001,PLAT,MT,0350,,,1805
B1001,PLAT,12,0350,,,3390
B1001,PLAT,13,0350,,,3250
B1001,PLAT,14,0350,,,3145
B1001,PLAT,15,0350,,,3110
B1001,PLAT,16,0350,,,3005
B1001,PLAT,23,0350,,,2970
B1001,PLAT,LG,0350,,,2080
B1001,09,MT,0400,,,645
B1001,09,12,0400,,,2450
B1001,09,13,0400,,,2290
B1001,09,14,0400,,,2170
B1001,09,15,0400,,,2130
B1001,09,16,0400,,,2010
B1001,09,23,0400,,,1970
B1001,09,LG,0400,,,950
B1001,14,MT,0400,,,1180
B1001,14,12,0400,,,2990
B1001,14,13,0400,,,2830
B1001,14,14,0400,,,2710
B1001,14,15,0400,,,2670
B1001,14,16,0400,,,2550
B1001,14,23,0400,,,2510
B1001,14,LG,0400,,,1490
B1001,18,MT,0400,,,1725
B1001,18,12,0400,,,3530
B1001,18,13,0400,,,3370
B1001,18,14,0400,,,3250
B1001,18,15,0400,,,3210
B1001,18,16,0400,,,3090
B1001,18,23,0400,,,3050
B1001,18,LG,0400,,,2030
B1001,PLAT,MT,0400,,,1855
B1001,PLAT,12,0400,,,3660
B1001,PLAT,13,0400,,,3500
B1001,PLAT,14,0400,,,3380
B1001,PLAT,15,0400,,,3340
B1001,PLAT,16,0400,,,3220
B1001,PLAT,23,0400,,,3180
B1001,PLAT,LG,0400,,,2160
B1001,09,MT,0450,,,645
B1001,09,12,0450,,,2670
B1001,09,13,0450,,,2490
B1001,09,14,0450,,,2355
B1001,09,15,0450,,,2310
B1001,09,16,0450,,,2175
B1001,09,23,0450,,,2130
B1001,09,LG,0450,,,985
B1001,14,MT,0450,,,1180
B1001,14,12,0450,,,3210
B1001,14,13,0450,,,3030
B1001,14,14,0450,,,2895
B1001,14,15,0450,,,2850
B1001,14,16,0450,,,2715
B1001,14,23,0450,,,2670
B1001,14,LG,0450,,,1520
B1001,18,MT,0450,,,1725
B1001,18,12,0450,,,3750
B1001,18,13,0450,,,3570
B1001,18,14,0450,,,3435
B1001,18,15,0450,,,3390
B1001,18,16,0450,,,3255
B1001,18,23,0450,,,3210
B1001,18,LG,0450,,,2065
B1001,PLAT,MT,0450,,,1855
B1001,PLAT,12,0450,,,3880
B1001,PLAT,13,0450,,,3700
B1001,PLAT,14,0450,,,3565
B1001,PLAT,15,0450,,,3520
B1001,PLAT,16,0450,,,3385
B1001,PLAT,23,0450,,,3340
B1001,PLAT,LG,0450,,,2190
B1001,09,MT,0500,,,645
B1001,09,12,0500,,,2935
B1001,09,13,0500,,,2810
B1001,09,14,0500,,,2585
B1001,09,15,0500,,,2535
B1001,09,16,0500,,,2335
B1001,09,23,0500,,,2335
B1001,09,LG,0500,,,1010
B1001,14,MT,0500,,,1180
B1001,14,12,0500,,,3475
B1001,14,13,0500,,,3350
B1001,14,14,0500,,,3125
B1001,14,15,0500,,,3075
B1001,14,16,0500,,,2875
B1001,14,23,0500,,,2875
B1001,14,LG,0500,,,1550
B1001,18,MT,0500,,,1725
B1001,18,12,0500,,,4015
B1001,18,13,0500,,,3890
B1001,18,14,0500,,,3665
B1001,18,15,0500,,,3615
B1001,18,16,0500,,,3415
B1001,18,23,0500,,,3415
B1001,18,LG,0500,,,2090
B1001,PLAT,MT,0500,,,1855
B1001,PLAT,12,0500,,,4145
B1001,PLAT,13,0500,,,4020
B1001,PLAT,14,0500,,,3795
B1001,PLAT,15,0500,,,3745
B1001,PLAT,16,0500,,,3545
B1001,PLAT,23,0500,,,3545
B1001,PLAT,LG,0500,,,2220
B1001,09,MT,0550,,,660
B1001,09,12,0550,,,3670
B1001,09,13,0550,,,3340
B1001,09,14,0550,,,2985
B1001,09,15,0550,,,2845
B1001,09,16,0550,,,2655
B1001,09,23,0550,,,2655
B1001,09,LG,0550,,,1115
B1001,14,MT,0550,,,1195
B1001,14,12,0550,,,4210
B1001,14,13,0550,,,3880
B1001,14,14,0550,,,3520
B1001,14,15,0550,,,3385
B1001,14,16,0550,,,3190
B1001,14,23,0550,,,3190
B1001,14,LG,0550,,,1650
B1001,18,MT,0550,,,1740
B1001,18,12,0550,,,4750
B1001,18,13,0550,,,4420
B1001,18,14,0550,,,4065
B1001,18,15,0550,,,3925
B1001,18,16,0550,,,3735
B1001,18,23,0550,,,3735
B1001,18,LG,0550,,,2195
B1001,PLAT,MT,0550,,,1870
B1001,PLAT,12,0550,,,4880
B1001,PLAT,13,0550,,,4550
B1001,PLAT,14,0550,,,4190
B1001,PLAT,15,0550,,,4055
B1001,PLAT,16,0550,,,3860
B1001,PLAT,23,0550,,,3860
B1001,PLAT,LG,0550,,,2320
B1001,09,MT,0600,,,710
B1001,09,12,0600,,,3990
B1001,09,13,0600,,,3630
B1001,09,14,0600,,,3240
B1001,09,15,0600,,,3090
B1001,09,16,0600,,,2880
B1001,09,23,0600,,,2880
B1001,09,LG,0600,,,1200
B1001,14,MT,0600,,,1290
B1001,14,12,0600,,,4575
B1001,14,13,0600,,,4215
B1001,14,14,0600,,,3825
B1001,14,15,0600,,,3675
B1001,14,16,0600,,,3465
B1001,14,23,0600,,,3465
B1001,14,LG,0600,,,1785
B1001,18,MT,0600,,,1880
B1001,18,12,0600,,,5160
B1001,18,13,0600,,,4800
B1001,18,14,0600,,,4410
B1001,18,15,0600,,,4260
B1001,18,16,0600,,,4050
B1001,18,23,0600,,,4050
B1001,18,LG,0600,,,2370
B1001,PLAT,MT,0600,,,2020
B1001,PLAT,12,0600,,,5300
B1001,PLAT,13,0600,,,4940
B1001,PLAT,14,0600,,,4550
B1001,PLAT,15,0600,,,4400
B1001,PLAT,16,0600,,,4190
B1001,PLAT,23,0600,,,4190
B1001,PLAT,LG,0600,,,2510
B1001,09,MT,0650,,,760
B1001,09,12,0650,,,4310
B1001,09,13,0650,,,3920
B1001,09,14,0650,,,3495
B1001,09,15,0650,,,3335
B1001,09,16,0650,,,3105
B1001,09,23,0650,,,3105
B1001,09,LG,0650,,,1285
B1001,14,MT,0650,,,1385
B1001,14,12,0650,,,4935
B1001,14,13,0650,,,4545
B1001,14,14,0650,,,4125
B1001,14,15,0650,,,3960
B1001,14,16,0650,,,3735
B1001,14,23,0650,,,3735
B1001,14,LG,0650,,,1915
B1001,18,MT,0650,,,2020
B1001,18,12,0650,,,5570
B1001,18,13,0650,,,5180
B1001,18,14,0650,,,4760
B1001,18,15,0650,,,4595
B1001,18,16,0650,,,4370
B1001,18,23,0650,,,4370
B1001,18,LG,0650,,,2550
B1001,PLAT,MT,0650,,,2170
B1001,PLAT,12,0650,,,5720
B1001,PLAT,13,0650,,,5330
B1001,PLAT,14,0650,,,4910
B1001,PLAT,15,0650,,,4745
B1001,PLAT,16,0650,,,4520
B1001,PLAT,23,0650,,,4520
B1001,PLAT,LG,0650,,,2700
B1001,09,MT,0700,,,760
B1001,09,12,0700,,,4580
B1001,09,13,0700,,,4160
B1001,09,14,0700,,,3705
B1001,09,15,0700,,,3530
B1001,09,16,0700,,,3285
B1001,09,23,0700,,,3285
B1001,09,LG,0700,,,1325
B1001,14,MT,0700,,,1385
B1001,14,12,0700,,,5205
B1001,14,13,0700,,,4785
B1001,14,14,0700,,,4330
B1001,14,15,0700,,,4155
B1001,14,16,0700,,,3910
B1001,14,23,0700,,,3910
B1001,14,LG,0700,,,1950
B1001,18,MT,0700,,,2020
B1001,18,12,0700,,,5840
B1001,18,13,0700,,,5420
B1001,18,14,0700,,,4965
B1001,18,15,0700,,,4790
B1001,18,16,0700,,,4545
B1001,18,23,0700,,,4545
B1001,18,LG,0700,,,2585
B1001,PLAT,MT,0700,,,2170
B1001,PLAT,12,0700,,,5990
B1001,PLAT,13,0700,,,5570
B1001,PLAT,14,0700,,,5115
B1001,PLAT,15,0700,,,4940
B1001,PLAT,16,0700,,,4695
B1001,PLAT,23,0700,,,4695
B1001,PLAT,LG,0700,,,2735
B1001,09,MT,0800,,,820
B1001,09,12,0800,,,5575
B1001,09,13,0800,,,5335
B1001,09,14,0800,,,4935
B1001,09,15,0800,,,4695
B1001,09,16,0800,,,4255
B1001,09,23,0800,,,4135
B1001,09,LG,0800,,,1455
B1001,14,MT,0800,,,1500
B1001,14,12,0800,,,6255
B1001,14,13,0800,,,6015
B1001,14,14,0800,,,5615
B1001,14,15,0800,,,5375
B1001,14,16,0800,,,4935
B1001,14,23,0800,,,4815
B1001,14,LG,0800,,,2135
B1001,18,MT,0800,,,2190
B1001,18,12,0800,,,6945
B1001,18,13,0800,,,6705
B1001,18,14,0800,,,6305
B1001,18,15,0800,,,6065
B1001,18,16,0800,,,5625
B1001,18,23,0800,,,5505
B1001,18,LG,0800,,,2825
B1001,PLAT,MT,0800,,,2355
B1001,PLAT,12,0800,,,7110
B1001,PLAT,13,0800,,,6870
B1001,PLAT,14,0800,,,6470
B1001,PLAT,15,0800,,,6230
B1001,PLAT,16,0800,,,5790
B1001,PLAT,23,0800,,,5670
B1001,PLAT,LG,0800,,,2990
B1001,09,MT,0900,,,865
B1001,09,12,0900,,,6745
B1001,09,13,0900,,,6160
B1001,09,14,0900,,,5665
B1001,09,15,0900,,,5350
B1001,09,16,0900,,,5035
B1001,09,23,0900,,,4765
B1001,09,LG,0900,,,1570
B1001,14,MT,0900,,,1585
B1001,14,12,0900,,,7470
B1001,14,13,0900,,,6885
B1001,14,14,0900,,,6390
B1001,14,15,0900,,,6075
B1001,14,16,0900,,,5760
B1001,14,23,0900,,,5490
B1001,14,LG,0900,,,2295
B1001,18,MT,0900,,,2320
B1001,18,12,0900,,,8200
B1001,18,13,0900,,,7615
B1001,18,14,0900,,,7120
B1001,18,15,0900,,,6805
B1001,18,16,0900,,,6490
B1001,18,23,0900,,,6220
B1001,18,LG,0900,,,3025
B1001,PLAT,MT,0900,,,2490
B1001,PLAT,12,0900,,,8375
B1001,PLAT,13,0900,,,7790
B1001,PLAT,14,0900,,,7295
B1001,PLAT,15,0900,,,6980
B1001,PLAT,16,0900,,,6665
B1001,PLAT,23,0900,,,6395
B1001,PLAT,LG,0900,,,3200
B1001,09,MT,1000,,,865
B1001,09,12,1000,,,7695
B1001,09,13,1000,,,7145
B1001,09,14,1000,,,6595
B1001,09,15,1000,,,6395
B1001,09,16,1000,,,6045
B1001,09,23,1000,,,5495
B1001,09,LG,1000,,,1745
B1001,14,MT,1000,,,1585
B1001,14,12,1000,,,8420
B1001,14,13,1000,,,7870
B1001,14,14,1000,,,7320
B1001,14,15,1000,,,7120
B1001,14,16,1000,,,6770
B1001,14,23,1000,,,6220
B1001,14,LG,1000,,,2470
B1001,18,MT,1000,,,2320
B1001,18,12,1000,,,9150
B1001,18,13,1000,,,8600
B1001,18,14,1000,,,8050
B1001,18,15,1000,,,7850
B1001,18,16,1000,,,7500
B1001,18,23,1000,,,6950
B1001,18,LG,1000,,,3200
B1001,PLAT,MT,1000,,,2490
B1001,PLAT,12,1000,,,9325
B1001,PLAT,13,1000,,,8775
B1001,PLAT,14,1000,,,8225
B1001,PLAT,15,1000,,,8025
B1001,PLAT,16,1000,,,7675
B1001,PLAT,23,1000,,,7125
B1001,PLAT,LG,1000,,,3375
B1001,09,MT,1100,,,990
B1001,09,12,1100,,,8500
B1001,09,13,1100,,,7895
B1001,09,14,1100,,,7290
B1001,09,15,1100,,,7070
B1001,09,16,1100,,,6685
B1001,09,23,1100,,,6080
B1001,09,LG,1100,,,1955
B1001,14,MT,1100,,,1795
B1001,14,12,1100,,,9305
B1001,14,13,1100,,,8700
B1001,14,14,1100,,,8095
B1001,14,15,1100,,,7875
B1001,14,16,1100,,,7490
B1001,14,23,1100,,,6885
B1001,14,LG,1100,,,2760
B1001,18,MT,1100,,,2610
B1001,18,12,1100,,,10120
B1001,18,13,1100,,,9515
B1001,18,14,1100,,,8910
B1001,18,15,1100,,,8690
B1001,18,16,1100,,,8305
B1001,18,23,1100,,,7700
B1001,18,LG,1100,,,3575
B1001,PLAT,MT,1100,,,2805
B1001,PLAT,12,1100,,,10315
B1001,PLAT,13,1100,,,9710
B1001,PLAT,14,1100,,,9105
B1001,PLAT,15,1100,,,8885
B1001,PLAT,16,1100,,,8500
B1001,PLAT,23,1100,,,7895
B1001,PLAT,LG,1100,,,3770
B1001,09,MT,1200,,,990
B1001,09,12,1200,,,9420
