DesignNumber,Type,Thumbnail_Folder,Image_Folder,SubType,PrimaryShape,PrimarySetting,AccentShape,AccentSetting,Texture,Halo,ShankStudded,ShankType
RG250928PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250928PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250928PR/,Solitaire|Shadow Band,Princess,Collet|5 Prong,Round|Marquise,,Plain,None,No,Straight
RG250928PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250928PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250928PS/,Solitaire|Shadow Band,Pear,Collet|5 Prong,Round|Marquise,,Plain,None,No,Straight
RG250928RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250928RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250928RA/,Solitaire|Shadow Band,Radiant,4 Prong,Round|Marquise,,Plain,None,No,Straight
RG250928RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250928RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250928RD/,Solitaire|Shadow Band,Round,4 Prong,Round|Marquise,,Plain,None,No,Straight
RG250929AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250929AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250929AS/,Solitaire|Shadow Band,Asscher,4 Prong,Round,Bezel,Plain,None,,Straight
RG250929CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250929CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250929CU/,Solitaire|Shadow Band,Cushion,4 Prong,Round,Bezel,Plain,None,,Straight
RG250929EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250929EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250929EM/,Solitaire|Shadow Band,Emerald,4 Prong,Round,Bezel,Plain,None,,Straight
RG250929MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250929MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250929MQ/,Solitaire|Shadow Band,Marquise,6 Prong,Round,Bezel,Plain,None,,Straight
RG250929PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250929PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250929PR/,Solitaire|Shadow Band,Princess,4 Prong,Round,Bezel,Plain,None,,Straight
RG250929PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250929PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250929PS/,Solitaire|Shadow Band,Pear,5 Prong,Round,Bezel,Plain,None,,Straight
RG250929RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250929RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250929RA/,Solitaire|Shadow Band,Radiant,4 Prong,Round,Bezel,Plain,None,4 Stone,Straight
RG250929RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250929RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250929RD/,Solitaire|Shadow Band,Round,4 Prong,Round,Bezel,Plain,None,4 Stone,Straight
RG250935CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250935CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250935CU/,Solitaire|Shadow Band,Cushion,4 Prong,Round|Marquise,Bezel,Plain,None,Quarter,Straight
RG250935RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250935RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250935RD/,Solitaire|Shadow Band,Round,4 Prong,Round|Marquise,Bezel,Plain,None,Quarter,Straight
RG250936EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250936EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250936EM/,Solitaire|Shadow Band,Emerald,4 Prong,Round,Pave,Plain,None,Half,Straight
RG250936OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250936OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250936OV/,Solitaire|Shadow Band,Oval,4 Prong,Round,Pave,Plain,None,Half,Straight
RG250936RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250936RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250936RA/,Solitaire|Shadow Band,Radiant,4 Prong,Round,Pave,Plain,None,Half,Straight
RG250936RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG250936RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG250936RD/,Solitaire|Shadow Band,Round,4 Prong,Round,Pave,Plain,None,Half,Straight
RG260167AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260167AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260167AS/,Solitaire,Asscher,4 Prong,Round,Micro Pave,Plain,None,Half,Straight
RG260167CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260167CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260167CU/,Solitaire,Cushion,4 Prong,Round,Micro Pave,Plain,None,Half,Straight
RG260167EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260167EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260167EM/,Solitaire,Emerald,4 Prong,Round,Micro Pave,Plain,None,Half,Straight
RG260167MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260167MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260167MQ/,Solitaire,Marquise,6 Prong,Round,Micro Pave,Plain,None,Half,Straight
RG260167OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260167OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260167OV/,Solitaire,Oval,4 Prong,Round,Prong Setting,Plain,None,Half,Straight
RG260167PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260167PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260167PS/,Solitaire,Pear,5 Prong,Round,Prong Setting,Plain,None,Half,Straight
RG260167RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260167RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260167RA/,Solitaire,Radiant,4 Prong,Round,4 Prong,Plain,None,Half,Straight
RG260167RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260167RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260167RD/,Solitaire,Round,4 Prong,Round,4 Prong,Plain,None,Half,Straight
RG260168EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260168EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260168EM/,Solitaire,Emerald,4 Prong,Pear,Prong Setting,Plain,Hidden,6 Stone,Straight
RG260168OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260168OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260168OV/,Solitaire,Oval,4 Prong,Pear,Prong Setting,Plain,Hidden,6 Stone,Straight
RG260168PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260168PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260168PR/,Solitaire,Princess,4 Prong,Pear,Prong Setting,Plain,Hidden,6 Stone,Straight
RG260168PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260168PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260168PS/,Solitaire,Pear,3 Prong,Pear,Prong Setting,Plain,Hidden,6 Stone,Straight
RG260168RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260168RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260168RD/,Solitaire,Round,4 Prong,Pear,Prong Setting,Plain,Hidden,Half,Straight
RG260169EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260169EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260169EM/,Solitaire,Emerald,4 Prong,Round,Pave|4 Prong|U Prong,Plain,Hidden,Half,Cathedral
RG260169PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260169PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260169PR/,Solitaire,Princess,4 Prong,Round,Pave|4 Prong|U Prong,Plain,Hidden,Half,Cathedral
RG260169PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260169PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260169PS/,Solitaire,Pear,3 Prong,Round,Pave|4 Prong|U Prong,Plain,Hidden,Half,Cathedral
RG260169RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260169RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260169RD/,Solitaire,Round,4 Prong,Round,Pave|4 Prong|U Prong,Plain,Hidden,Half,Cathedral
RG260171CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260171CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260171CU/,Solitaire,Cushion,4 Prong,Round,Pave|4 Prong|U Prong,Plain,Hidden|Double,Half,Floral
RG260171HT,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260171HT/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260171HT/,Solitaire,Heart,3 Prong,Round,Pave|4 Prong|U Prong,Plain,Hidden|Double,Half,Floral
RG260171RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260171RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260171RA/,Solitaire,Radiant,4 Prong,Round,Pave|4 Prong|U Prong,Plain,Hidden|Double,Half,Floral
RG260171RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260171RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260171RD/,Solitaire,Round,4 Prong,Round,Pave|4 Prong|U Prong,Plain,Hidden|Double,Half,Floral
RG260250AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250AS/,Solitaire,Asscher,4 Prong,Round,Pave|4 Prong|U Prong,Plain,None,Half,Floral
RG260250CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250CU/,Solitaire,Cushion,4 Prong,Round,Pave|4 Prong|U Prong,Plain,None,Half,Floral
RG260250EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250EM/,Solitaire,Emerald,4 Prong,Round,Pave|4 Prong|U Prong,Plain,None,Half,Floral
RG260250HT,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250HT/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250HT/,Solitaire,Heart,5 Prong,Round,Pave|4 Prong|U Prong,Plain,None,Half,Floral
RG260250LC,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250LC/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250LC/,Solitaire,Cushion,4 Prong|Basket,Round,Pave|4 Prong|U Prong,Plain,None,Half,Straight
RG260250MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250MQ/,Solitaire,Marquise,6 Prong,Round,Pave|4 Prong|U Prong,Plain,None,Half,Straight
RG260250OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250OV/,Solitaire,Oval,4 Prong,Round,Pave|4 Prong|U Prong,Plain,None,Half,Straight
RG260250PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250PS/,Solitaire,Pear,5 Prong,Round,Pave|4 Prong|U Prong,Plain,None,Half,Straight
RG260250RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250RA/,Solitaire,Radiant,4 Prong,Round,Pave|4 Prong|U Prong,Plain,None,Half,Straight
RG260250RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260250RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260250RD/,Solitaire,Round,4 Prong,Round,Pave|4 Prong|U Prong,Plain,None,Half,Straight
RG260252AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260252AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260252AS/,Solitaire,Asscher,4 Prong,Round,Pave|4 Prong|U Prong,Plain,Bridge,Half,Split
RG260252CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260252CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260252CU/,Solitaire,Cushion,4 Prong,Round,Pave|4 Prong|U Prong,Plain,Bridge,Half,Split
RG260252EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260252EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260252EM/,Solitaire,Emerald,4 Prong,Round,Pave,Plain,Bridge,Half,Split
RG260252MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260252MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260252MQ/,Solitaire,Marquise,6 Prong,Round,Pave,Plain,Bridge,Half,Split
RG260252OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260252OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260252OV/,Solitaire,Oval,4 Prong,Round,4 Prong|U Prong,Plain,Bridge,Half,Split
RG260252PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260252PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260252PR/,Solitaire,Princess,4 Prong,Round,4 Prong|U Prong,Plain,Bridge,Half,Split
RG260252PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260252PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260252PS/,Solitaire,Pear,4 Prong,Round,4 Prong|U Prong,Plain,Bridge,Half,Split
RG260252RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260252RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260252RD/,Solitaire,Round,4 Prong,Round,4 Prong|U Prong,Plain,Bridge,Half,Split
RG260254AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260254AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260254AS/,Solitaire,Asscher,1 Prong,,,Plain,None,No,Straight
RG260254EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260254EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260254EM/,Solitaire,Emerald,1 Prong,,,Plain,None,No,Straight
RG260254MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260254MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260254MQ/,Solitaire,Marquise,1 Prong,,,Plain,None,No,Straight
RG260254OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260254OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260254OV/,Solitaire,Oval,1 Prong,,,Plain,None,No,Straight
RG260254PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260254PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260254PR/,Solitaire,Princess,1 Prong,,,Plain,None,No,Straight
RG260254PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260254PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260254PS/,Solitaire,Pear,1 Prong,,,Plain,None,No,Straight
RG260254RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260254RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260254RA/,Solitaire,Radiant,1 Prong,,,Plain,None,No,Straight
RG260254RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260254RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260254RD/,Solitaire,Round,1 Prong,,,Plain,None,No,Straight
RG260255EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260255EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260255EM/,Solitaire,Emerald,8 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Cathedral
RG260255OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260255OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260255OV/,Solitaire,Oval,8 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Cathedral
RG260255PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260255PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260255PR/,Solitaire,Princess,8 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Cathedral
RG260255PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260255PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260255PS/,Solitaire,Pear,6 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Cathedral
RG260255RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260255RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260255RD/,Solitaire,Round,8 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Cathedral
RG260258AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260258AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260258AS/,Solitaire,Asscher,4 Prong,Round,French Pave,Plain,Hidden|Bridge,Half,Cathedral
RG260258CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260258CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260258CU/,Solitaire,Cushion,4 Prong,Round,French Pave,Plain,Hidden|Bridge,Half,Cathedral
RG260258EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260258EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260258EM/,Solitaire,Emerald,4 Prong,Round,French Pave,Plain,Hidden|Bridge,Half,Cathedral
RG260258MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260258MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260258MQ/,Solitaire,Marquise,4 Prong|Bezel,Round,French Pave,Plain,Hidden|Bridge,Half,Cathedral
RG260258OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260258OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260258OV/,Solitaire,Oval,4 Prong,Round,French Pave,Plain,Hidden|Bridge,Half,Cathedral
RG260258PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260258PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260258PR/,Solitaire,Princess,4 Prong,Round,French Pave,Plain,Hidden|Bridge,Half,Cathedral
RG260258PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260258PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260258PS/,Solitaire,Pear,4 Prong,Round,French Pave,Plain,Hidden|Bridge,Half,Cathedral
RG260258RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260258RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260258RA/,Solitaire,Radiant,4 Prong,Round,French Pave,Plain,Hidden|Bridge,Half,Cathedral|Petit
RG260258RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260258RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260258RD/,Solitaire,Round,4 Prong,Round,French Pave,Plain,Hidden|Bridge,Half,Cathedral|Petit
RG260259AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260259AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260259AS/,Solitaire,Asscher,4 Prong|Basket,Round,U Prong|4 Prong,Plain,Double|Hidden,Half,Straight
RG260259CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260259CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260259CU/,Solitaire,Cushion,4 Prong,Round,U Prong|4 Prong,Plain,Double|Hidden,Half,Straight
RG260259EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260259EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260259EM/,Solitaire,Emerald,4 Prong,Round,U Prong|4 Prong,Plain,Double|Hidden,Half,Straight
RG260259HT,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260259HT/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260259HT/,Solitaire,Heart,5 Prong,Round,U Prong|4 Prong,Plain,Double|Hidden,Half,Straight
RG260259MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260259MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260259MQ/,Solitaire,Marquise,6 Prong,Round,U Prong|4 Prong,Plain,Double|Hidden,Half,Straight
RG260259PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260259PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260259PR/,Solitaire,Princess,4 Prong,Round,U Prong|4 Prong,Plain,Double|Hidden,Half,Straight
RG260259PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260259PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260259PS/,Solitaire,Pear,5 Prong,Round,U Prong|4 Prong,Plain,Double|Hidden,Half,Straight
RG260259RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260259RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260259RA/,Solitaire,Radiant,4 Prong,Round,U Prong|4 Prong,Plain,Double|Hidden,Half,Straight
RG260259RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260259RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260259RD/,Solitaire,Round,4 Prong,Round,U Prong|4 Prong,Plain,Double|Hidden,Half,Straight
RG260260AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260260AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260260AS/,Solitaire,Asscher,8 Prong,Round,Pave,Plain,Hidden,Half,Cathedral
RG260260CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260260CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260260CU/,Solitaire,Cushion,8 Prong,Round,Pave,Plain,Hidden,Half,Cathedral
RG260260EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260260EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260260EM/,Solitaire,Emerald,8 Prong,Round,Pave,Plain,Hidden,Half,Cathedral
RG260260HT,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260260HT/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260260HT/,Solitaire|Heart,Heart,8 Prong,Round,Pave,Plain,Hidden,Half,Cathedral
RG260260OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260260OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260260OV/,Solitaire,Oval,8 Prong,Round,Pave,Plain,Hidden,Half,Cathedral
RG260260PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260260PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260260PR/,Solitaire,Princess,8 Prong,Round,Pave,Plain,Hidden,Half,Cathedral
RG260260PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260260PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260260PS/,Solitaire,Pear,8 Prong,Round,Pave,Plain,Hidden,Half,Cathedral
RG260260RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260260RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260260RA/,Solitaire,Radiant,8 Prong,Round,Pave,Plain,Hidden,Half,Cathedral
RG260260RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260260RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260260RD/,Solitaire,Round,8 Prong,Round,Pave,Plain,Hidden,Half,Cathedral
